Student ID,Name,Amount Due,Payment Status
STU0110388,Student 110388,25000,Paid
STU0110389,Student 110389,25000,Paid
STU0110390,Student 110390,12000,Paid
STU0110391,Student 110391,25000,Paid
STU0110392,Student 110392,25000,Pending
STU0110393,Student 110393,18000,Pending
STU0110394,Student 110394,18000,Paid
STU0110395,Student 110395,25000,Paid
STU0110396,Student 110396,12000,Pending
STU0110397,Student 110397,25000,Pending
STU0110398,Student 110398,18000,Paid
STU0110399,Student 110399,18000,Pending
STU0110400,Student 110400,18000,Paid
STU0110401,Student 110401,25000,Paid
STU0110402,Student 110402,25000,Paid
STU0110403,Student 110403,12000,Pending
STU0110404,Student 110404,12000,Paid
STU0110405,Student 110405,12000,Paid
STU0110406,Student 110406,18000,Pending
STU0110407,Student 110407,25000,Pending
STU0110408,Student 110408,12000,Paid
STU0110409,Student 110409,25000,Pending
STU0110410,Student 110410,25000,Pending
STU0110411,Student 110411,25000,Pending
STU0110412,Student 110412,12000,Paid
STU0110413,Student 110413,25000,Paid
STU0110414,Student 110414,18000,Paid
STU0110415,Student 110415,25000,Paid
STU0110416,Student 110416,12000,Pending
STU0110417,Student 110417,18000,Paid
STU0110418,Student 110418,18000,Pending
STU0110419,Student 110419,25000,Paid
STU0110420,Student 110420,18000,Paid
STU0110421,Student 110421,25000,Paid
STU0110422,Student 110422,25000,Paid
STU0110423,Student 110423,18000,Pending
STU0110424,Student 110424,18000,Paid
STU0110425,Student 110425,18000,Paid
STU0110426,Student 110426,12000,Paid
STU0110427,Student 110427,12000,Paid
STU0110428,Student 110428,12000,Paid
STU0110429,Student 110429,18000,Paid
STU0110430,Student 110430,18000,Pending
STU0110431,Student 110431,18000,Pending
STU0110432,Student 110432,12000,Pending
STU0110433,Student 110433,25000,Pending
STU0110434,Student 110434,25000,Paid
STU0110435,Student 110435,25000,Pending
STU0110436,Student 110436,25000,Pending
STU0110437,Student 110437,12000,Pending
STU0110438,Student 110438,12000,Paid
STU0110439,Student 110439,25000,Pending
STU0110440,Student 110440,12000,Paid
STU0110441,Student 110441,18000,Pending
STU0110442,Student 110442,25000,Pending
STU0110443,Student 110443,12000,Paid
STU0110444,Student 110444,25000,Paid
STU0110445,Student 110445,18000,Pending
STU0110446,Student 110446,12000,Pending
STU0110447,Student 110447,18000,Paid
STU0110448,Student 110448,25000,Pending
STU0110449,Student 110449,18000,Paid
STU0110450,Student 110450,25000,Paid
STU0110451,Student 110451,18000,Paid
STU0110452,Student 110452,25000,Paid
STU0110453,Student 110453,12000,Paid
STU0110454,Student 110454,18000,Pending
STU0110455,Student 110455,12000,Pending
STU0110456,Student 110456,25000,Pending
STU0110457,Student 110457,25000,Pending
STU0110458,Student 110458,12000,Pending
STU0110459,Student 110459,18000,Paid
STU0110460,Student 110460,12000,Paid
STU0110461,Student 110461,25000,Paid
STU0110462,Student 110462,25000,Paid
STU0110463,Student 110463,18000,Pending
STU0110464,Student 110464,12000,Paid
STU0110465,Student 110465,25000,Pending
STU0110466,Student 110466,18000,Pending
STU0110467,Student 110467,25000,Paid
STU0110468,Student 110468,12000,Pending
STU0110469,Student 110469,25000,Paid
STU0110470,Student 110470,18000,Pending
STU0110471,Student 110471,18000,Pending
STU0110472,Student 110472,25000,Paid
STU0110473,Student 110473,25000,Pending
STU0110474,Student 110474,18000,Pending
STU0110475,Student 110475,18000,Pending
STU0110476,Student 110476,18000,Pending
STU0110477,Student 110477,18000,Pending
STU0110478,Student 110478,25000,Paid
STU0110479,Student 110479,18000,Paid
STU0110480,Student 110480,18000,Pending
STU0110481,Student 110481,12000,Pending
STU0110482,Student 110482,12000,Paid
STU0110483,Student 110483,25000,Paid
STU0110484,Student 110484,25000,Paid
STU0110485,Student 110485,12000,Pending
STU0110486,Student 110486,18000,Paid
STU0110487,Student 110487,18000,Pending
STU0110488,Student 110488,18000,Paid
STU0110489,Student 110489,12000,Paid
STU0110490,Student 110490,25000,Paid
STU0110491,Student 110491,18000,Paid
STU0110492,Student 110492,25000,Pending
STU0110493,Student 110493,18000,Pending
STU0110494,Student 110494,18000,Pending
STU0110495,Student 110495,12000,Pending
STU0110496,Student 110496,12000,Paid
STU0110497,Student 110497,25000,Paid
STU0110498,Student 110498,12000,Paid
STU0110499,Student 110499,25000,Paid
STU0110500,Student 110500,12000,Paid
STU0110501,Student 110501,25000,Pending
STU0110502,Student 110502,12000,Paid
STU0110503,Student 110503,25000,Paid
STU0110504,Student 110504,12000,Pending
STU0110505,Student 110505,25000,Paid
STU0110506,Student 110506,25000,Paid
STU0110507,Student 110507,25000,Paid
STU0110508,Student 110508,25000,Pending
STU0110509,Student 110509,18000,Paid
STU0110510,Student 110510,25000,Paid
STU0110511,Student 110511,25000,Paid
STU0110512,Student 110512,25000,Pending
STU0110513,Student 110513,25000,Paid
STU0110514,Student 110514,25000,Paid
STU0110515,Student 110515,25000,Paid
STU0110516,Student 110516,12000,Pending
STU0110517,Student 110517,25000,Paid
STU0110518,Student 110518,18000,Paid
STU0110519,Student 110519,18000,Paid
STU0110520,Student 110520,18000,Pending
STU0110521,Student 110521,18000,Paid
STU0110522,Student 110522,12000,Pending
STU0110523,Student 110523,18000,Paid
STU0110524,Student 110524,12000,Pending
STU0110525,Student 110525,18000,Paid
STU0110526,Student 110526,25000,Pending
STU0110527,Student 110527,12000,Pending
STU0110528,Student 110528,12000,Paid
STU0110529,Student 110529,25000,Pending
STU0110530,Student 110530,18000,Paid
STU0110531,Student 110531,18000,Pending
STU0110532,Student 110532,18000,Pending
STU0110533,Student 110533,18000,Paid
STU0110534,Student 110534,18000,Pending
STU0110535,Student 110535,12000,Paid
STU0110536,Student 110536,12000,Pending
STU0110537,Student 110537,25000,Pending
STU0110538,Student 110538,18000,Paid
STU0110539,Student 110539,25000,Pending
STU0110540,Student 110540,18000,Paid
STU0110541,Student 110541,25000,Paid
STU0110542,Student 110542,18000,Paid
STU0110543,Student 110543,25000,Paid
STU0110544,Student 110544,12000,Pending
STU0110545,Student 110545,12000,Pending
STU0110546,Student 110546,18000,Paid
STU0110547,Student 110547,25000,Paid
STU0110548,Student 110548,25000,Paid
STU0110549,Student 110549,25000,Pending
STU0110550,Student 110550,12000,Pending
STU0110551,Student 110551,12000,Paid
STU0110552,Student 110552,25000,Pending
STU0110553,Student 110553,25000,Pending
STU0110554,Student 110554,25000,Pending
STU0110555,Student 110555,18000,Paid
STU0110556,Student 110556,25000,Paid
STU0110557,Student 110557,12000,Paid
STU0110558,Student 110558,25000,Paid
STU0110559,Student 110559,12000,Paid
STU0110560,Student 110560,12000,Paid
STU0110561,Student 110561,18000,Paid
STU0110562,Student 110562,25000,Pending
STU0110563,Student 110563,18000,Paid
STU0110564,Student 110564,12000,Paid
STU0110565,Student 110565,25000,Pending
STU0110566,Student 110566,25000,Paid
STU0110567,Student 110567,18000,Paid
STU0110568,Student 110568,25000,Pending
STU0110569,Student 110569,25000,Pending
STU0110570,Student 110570,25000,Pending
STU0110571,Student 110571,12000,Paid
STU0110572,Student 110572,25000,Paid
STU0110573,Student 110573,25000,Paid
STU0110574,Student 110574,25000,Pending
STU0110575,Student 110575,18000,Pending
STU0110576,Student 110576,12000,Paid
STU0110577,Student 110577,12000,Pending
STU0110578,Student 110578,25000,Paid
STU0110579,Student 110579,18000,Pending
STU0110580,Student 110580,18000,Pending
STU0110581,Student 110581,25000,Pending
STU0110582,Student 110582,25000,Pending
STU0110583,Student 110583,18000,Paid
STU0110584,Student 110584,25000,Pending
STU0110585,Student 110585,18000,Pending
STU0110586,Student 110586,18000,Pending
STU0110587,Student 110587,12000,Paid
STU0110588,Student 110588,18000,Paid
STU0110589,Student 110589,12000,Paid
STU0110590,Student 110590,18000,Pending
STU0110591,Student 110591,25000,Paid
STU0110592,Student 110592,25000,Pending
STU0110593,Student 110593,12000,Paid
STU0110594,Student 110594,18000,Paid
STU0110595,Student 110595,25000,Paid
STU0110596,Student 110596,18000,Pending
STU0110597,Student 110597,25000,Paid
STU0110598,Student 110598,12000,Paid
STU0110599,Student 110599,12000,Pending
STU0110600,Student 110600,18000,Paid
STU0110601,Student 110601,18000,Pending
STU0110602,Student 110602,25000,Paid
STU0110603,Student 110603,12000,Pending
STU0110604,Student 110604,12000,Paid
STU0110605,Student 110605,18000,Paid
STU0110606,Student 110606,18000,Paid
STU0110607,Student 110607,18000,Pending
STU0110608,Student 110608,12000,Paid
STU0110609,Student 110609,18000,Paid
STU0110610,Student 110610,25000,Pending
STU0110611,Student 110611,12000,Paid
STU0110612,Student 110612,12000,Pending
STU0110613,Student 110613,12000,Pending
STU0110614,Student 110614,18000,Pending
STU0110615,Student 110615,25000,Paid
STU0110616,Student 110616,12000,Paid
STU0110617,Student 110617,12000,Pending
STU0110618,Student 110618,18000,Paid
STU0110619,Student 110619,18000,Pending
STU0110620,Student 110620,12000,Paid
STU0110621,Student 110621,25000,Paid
STU0110622,Student 110622,12000,Paid
STU0110623,Student 110623,12000,Paid
STU0110624,Student 110624,12000,Paid
STU0110625,Student 110625,12000,Pending
STU0110626,Student 110626,18000,Pending
STU0110627,Student 110627,18000,Paid
STU0110628,Student 110628,18000,Paid
STU0110629,Student 110629,25000,Paid
STU0110630,Student 110630,12000,Pending
STU0110631,Student 110631,25000,Paid
STU0110632,Student 110632,12000,Paid
STU0110633,Student 110633,25000,Paid
STU0110634,Student 110634,12000,Pending
STU0110635,Student 110635,12000,Pending
STU0110636,Student 110636,12000,Paid
STU0110637,Student 110637,12000,Pending
STU0110638,Student 110638,25000,Paid
STU0110639,Student 110639,25000,Paid
STU0110640,Student 110640,18000,Paid
STU0110641,Student 110641,12000,Paid
STU0110642,Student 110642,25000,Pending
STU0110643,Student 110643,25000,Pending
STU0110644,Student 110644,25000,Pending
STU0110645,Student 110645,25000,Paid
STU0110646,Student 110646,25000,Pending
STU0110647,Student 110647,12000,Pending
STU0110648,Student 110648,12000,Paid
STU0110649,Student 110649,12000,Paid
STU0110650,Student 110650,18000,Pending
STU0110651,Student 110651,18000,Pending
STU0110652,Student 110652,12000,Paid
STU0110653,Student 110653,18000,Pending
STU0110654,Student 110654,18000,Paid
STU0110655,Student 110655,25000,Paid
STU0110656,Student 110656,12000,Pending
STU0110657,Student 110657,18000,Paid
STU0110658,Student 110658,18000,Paid
STU0110659,Student 110659,18000,Paid
STU0110660,Student 110660,12000,Pending
STU0110661,Student 110661,18000,Paid
STU0110662,Student 110662,12000,Paid
STU0110663,Student 110663,12000,Paid
STU0110664,Student 110664,18000,Paid
STU0110665,Student 110665,18000,Pending
STU0110666,Student 110666,25000,Pending
STU0110667,Student 110667,25000,Paid
STU0110668,Student 110668,25000,Pending
STU0110669,Student 110669,12000,Paid
STU0110670,Student 110670,12000,Pending
STU0110671,Student 110671,18000,Paid
STU0110672,Student 110672,25000,Paid
STU0110673,Student 110673,25000,Paid
STU0110674,Student 110674,12000,Paid
STU0110675,Student 110675,25000,Paid
STU0110676,Student 110676,12000,Pending
STU0110677,Student 110677,25000,Pending
STU0110678,Student 110678,25000,Paid
STU0110679,Student 110679,12000,Pending
STU0110680,Student 110680,25000,Pending
STU0110681,Student 110681,18000,Paid
STU0110682,Student 110682,12000,Pending
STU0110683,Student 110683,12000,Pending
STU0110684,Student 110684,25000,Paid
STU0110685,Student 110685,12000,Paid
STU0110686,Student 110686,18000,Pending
STU0110687,Student 110687,12000,Pending
STU0110688,Student 110688,12000,Paid
STU0110689,Student 110689,12000,Pending
STU0110690,Student 110690,18000,Pending
STU0110691,Student 110691,25000,Pending
STU0110692,Student 110692,18000,Pending
STU0110693,Student 110693,12000,Pending
STU0110694,Student 110694,18000,Paid
STU0110695,Student 110695,18000,Pending
STU0110696,Student 110696,12000,Paid
STU0110697,Student 110697,12000,Paid
STU0110698,Student 110698,18000,Paid
STU0110699,Student 110699,25000,Paid
STU0110700,Student 110700,12000,Paid
STU0110701,Student 110701,25000,Paid
STU0110702,Student 110702,18000,Paid
STU0110703,Student 110703,12000,Pending
STU0110704,Student 110704,18000,Pending
STU0110705,Student 110705,12000,Pending
STU0110706,Student 110706,18000,Pending
STU0110707,Student 110707,25000,Pending
STU0110708,Student 110708,12000,Paid
STU0110709,Student 110709,12000,Paid
STU0110710,Student 110710,25000,Pending
STU0110711,Student 110711,12000,Pending
STU0110712,Student 110712,18000,Pending
STU0110713,Student 110713,18000,Pending
STU0110714,Student 110714,25000,Paid
STU0110715,Student 110715,25000,Paid
STU0110716,Student 110716,12000,Paid
STU0110717,Student 110717,12000,Paid
STU0110718,Student 110718,12000,Paid
STU0110719,Student 110719,18000,Pending
STU0110720,Student 110720,12000,Pending
STU0110721,Student 110721,25000,Pending
STU0110722,Student 110722,25000,Paid
STU0110723,Student 110723,12000,Pending
STU0110724,Student 110724,18000,Pending
STU0110725,Student 110725,25000,Paid
STU0110726,Student 110726,18000,Pending
STU0110727,Student 110727,25000,Pending
STU0110728,Student 110728,12000,Pending
STU0110729,Student 110729,25000,Paid
STU0110730,Student 110730,18000,Paid
STU0110731,Student 110731,18000,Pending
STU0110732,Student 110732,18000,Paid
STU0110733,Student 110733,25000,Paid
STU0110734,Student 110734,25000,Paid
STU0110735,Student 110735,18000,Pending
STU0110736,Student 110736,12000,Pending
STU0110737,Student 110737,25000,Pending
STU0110738,Student 110738,18000,Pending
STU0110739,Student 110739,18000,Pending
STU0110740,Student 110740,12000,Paid
STU0110741,Student 110741,25000,Pending
STU0110742,Student 110742,18000,Paid
STU0110743,Student 110743,18000,Paid
STU0110744,Student 110744,12000,Pending
STU0110745,Student 110745,25000,Paid
STU0110746,Student 110746,18000,Paid
STU0110747,Student 110747,12000,Paid
STU0110748,Student 110748,18000,Pending
STU0110749,Student 110749,12000,Pending
STU0110750,Student 110750,18000,Pending
STU0110751,Student 110751,18000,Paid
STU0110752,Student 110752,18000,Paid
STU0110753,Student 110753,18000,Paid
STU0110754,Student 110754,12000,Pending
STU0110755,Student 110755,12000,Pending
STU0110756,Student 110756,18000,Pending
STU0110757,Student 110757,18000,Pending
STU0110758,Student 110758,18000,Pending
STU0110759,Student 110759,18000,Paid
STU0110760,Student 110760,18000,Pending
STU0110761,Student 110761,18000,Pending
STU0110762,Student 110762,25000,Paid
STU0110763,Student 110763,25000,Pending
STU0110764,Student 110764,18000,Pending
STU0110765,Student 110765,12000,Pending
STU0110766,Student 110766,18000,Paid
STU0110767,Student 110767,12000,Pending
STU0110768,Student 110768,18000,Paid
STU0110769,Student 110769,18000,Paid
STU0110770,Student 110770,25000,Pending
STU0110771,Student 110771,12000,Paid
STU0110772,Student 110772,18000,Pending
STU0110773,Student 110773,25000,Paid
STU0110774,Student 110774,12000,Pending
STU0110775,Student 110775,18000,Paid
STU0110776,Student 110776,18000,Paid
STU0110777,Student 110777,25000,Paid
STU0110778,Student 110778,18000,Pending
STU0110779,Student 110779,25000,Paid
STU0110780,Student 110780,18000,Pending
STU0110781,Student 110781,25000,Pending
STU0110782,Student 110782,18000,Pending
STU0110783,Student 110783,12000,Paid
STU0110784,Student 110784,25000,Pending
STU0110785,Student 110785,25000,Pending
STU0110786,Student 110786,18000,Pending
STU0110787,Student 110787,25000,Paid
STU0110788,Student 110788,25000,Paid
STU0110789,Student 110789,12000,Pending
STU0110790,Student 110790,18000,Paid
STU0110791,Student 110791,12000,Pending
STU0110792,Student 110792,12000,Pending
STU0110793,Student 110793,25000,Paid
STU0110794,Student 110794,12000,Pending
STU0110795,Student 110795,25000,Pending
STU0110796,Student 110796,12000,Paid
STU0110797,Student 110797,18000,Paid
STU0110798,Student 110798,18000,Pending
STU0110799,Student 110799,25000,Paid
STU0110800,Student 110800,12000,Pending
STU0110801,Student 110801,18000,Pending
STU0110802,Student 110802,18000,Paid
STU0110803,Student 110803,25000,Pending
STU0110804,Student 110804,18000,Paid
STU0110805,Student 110805,18000,Paid
STU0110806,Student 110806,12000,Pending
STU0110807,Student 110807,25000,Pending
STU0110808,Student 110808,18000,Pending
STU0110809,Student 110809,18000,Paid
STU0110810,Student 110810,18000,Paid
STU0110811,Student 110811,18000,Pending
STU0110812,Student 110812,12000,Paid
STU0110813,Student 110813,12000,Pending
STU0110814,Student 110814,25000,Paid
STU0110815,Student 110815,12000,Paid
STU0110816,Student 110816,18000,Paid
STU0110817,Student 110817,18000,Pending
STU0110818,Student 110818,12000,Pending
STU0110819,Student 110819,12000,Pending
STU0110820,Student 110820,25000,Pending
STU0110821,Student 110821,25000,Pending
STU0110822,Student 110822,12000,Paid
STU0110823,Student 110823,25000,Paid
