Student ID,Student Name,Class,Section,Department,Fee Category,Amount Due,Amount Paid,Balance,Payment Status,Payment Mode,Due Date,Payment Date,Academic Year,Guardian Email,Remarks
STU0001648,Student 1648,2,D,Arts,Lab,18000,0,18000,Pending,Cash,2026-04-26,2026-05-11,2025-2026,guardian1648@example.com,"Fee record for term 1"
STU0001649,Student 1649,3,C,Primary,Exam,25000,0,25000,Waived,NEFT,2026-05-14,2026-09-23,2025-2026,guardian1649@example.com,"Fee record for term 2"
STU0001650,Student 1650,12,A,Senior,Exam,25000,18750,6250,Partial,Cash,2026-09-23,2026-07-16,2025-2026,guardian1650@example.com,"Fee record for term 2"
STU0001651,Student 1651,11,C,Commerce,Hostel,18000,0,18000,Waived,Card,2026-07-26,2026-05-13,2025-2026,guardian1651@example.com,"Fee record for term 2"
STU0001652,Student 1652,11,C,Commerce,Hostel,12000,0,12000,Waived,NEFT,2026-09-12,2026-01-28,2025-2026,guardian1652@example.com,"Fee record for term 1"
STU0001653,Student 1653,5,B,Secondary,Transport,25000,0,25000,Pending,Card,2026-09-13,2026-06-27,2025-2026,guardian1653@example.com,"Fee record for term 2"
STU0001654,Student 1654,11,A,Science,Transport,15000,11250,3750,Partial,Card,2026-03-14,2026-08-11,2025-2026,guardian1654@example.com,"Fee record for term 2"
STU0001655,Student 1655,2,D,Pre-Primary,Exam,15000,0,15000,Pending,Cheque,2026-03-23,2026-04-22,2025-2026,guardian1655@example.com,"Fee record for term 3"
STU0001656,Student 1656,4,D,Pre-Primary,Activity,12000,12000,0,Paid,UPI,2026-01-17,2026-05-15,2025-2026,guardian1656@example.com,"Fee record for term 1"
STU0001657,Student 1657,12,A,Science,Exam,15000,0,15000,Pending,Card,2026-02-28,2026-06-21,2025-2026,guardian1657@example.com,"Fee record for term 2"
STU0001658,Student 1658,4,D,Pre-Primary,Hostel,25000,0,25000,Overdue,UPI,2026-08-14,2026-09-24,2025-2026,guardian1658@example.com,"Fee record for term 1"
STU0001659,Student 1659,6,C,Commerce,Activity,18000,0,18000,Pending,Cheque,2026-08-27,2026-02-17,2025-2026,guardian1659@example.com,"Fee record for term 2"
STU0001660,Student 1660,12,D,Pre-Primary,Transport,15000,0,15000,Pending,NEFT,2026-05-10,2026-01-24,2025-2026,guardian1660@example.com,"Fee record for term 2"
STU0001661,Student 1661,9,A,Science,Activity,18000,18000,0,Paid,Card,2026-01-22,2026-05-19,2025-2026,guardian1661@example.com,"Fee record for term 1"
STU0001662,Student 1662,4,B,Secondary,Tuition,22000,11000,11000,Partial,NEFT,2026-07-16,2026-01-11,2025-2026,guardian1662@example.com,"Fee record for term 1"
STU0001663,Student 1663,11,C,Secondary,Transport,15000,15000,0,Paid,Cheque,2026-05-18,2026-08-14,2025-2026,guardian1663@example.com,"Fee record for term 2"
STU0001664,Student 1664,4,A,Commerce,Library,12000,12000,0,Paid,UPI,2026-03-28,2026-08-27,2025-2026,guardian1664@example.com,"Fee record for term 3"
STU0001665,Student 1665,12,A,Pre-Primary,Activity,25000,0,25000,Pending,Card,2026-02-23,2026-01-25,2025-2026,guardian1665@example.com,"Fee record for term 2"
STU0001666,Student 1666,3,A,Commerce,Tuition,22000,0,22000,Pending,UPI,2026-08-19,2026-07-23,2025-2026,guardian1666@example.com,"Fee record for term 2"
STU0001667,Student 1667,3,C,Primary,Activity,18000,4500,13500,Partial,Card,2026-06-10,2026-04-23,2025-2026,guardian1667@example.com,"Fee record for term 1"
STU0001668,Student 1668,1,D,Senior,Lab,18000,4500,13500,Partial,Cheque,2026-01-15,2026-01-24,2025-2026,guardian1668@example.com,"Fee record for term 3"
STU0001669,Student 1669,2,D,Primary,Exam,30000,15000,15000,Partial,Cheque,2026-08-22,2026-05-27,2025-2026,guardian1669@example.com,"Fee record for term 2"
STU0001670,Student 1670,8,D,Secondary,Hostel,25000,0,25000,Pending,Cash,2026-06-18,2026-08-22,2025-2026,guardian1670@example.com,"Fee record for term 1"
STU0001671,Student 1671,9,A,Arts,Tuition,30000,0,30000,Overdue,Card,2026-01-18,2026-05-17,2025-2026,guardian1671@example.com,"Fee record for term 2"
STU0001672,Student 1672,9,D,Commerce,Activity,30000,30000,0,Paid,UPI,2026-04-15,2026-04-28,2025-2026,guardian1672@example.com,"Fee record for term 2"
STU0001673,Student 1673,1,C,Commerce,Library,22000,16500,5500,Partial,Card,2026-07-27,2026-01-12,2025-2026,guardian1673@example.com,"Fee record for term 3"
STU0001674,Student 1674,2,D,Pre-Primary,Transport,30000,0,30000,Pending,UPI,2026-04-20,2026-03-28,2025-2026,guardian1674@example.com,"Fee record for term 1"
STU0001675,Student 1675,9,A,Pre-Primary,Hostel,12000,0,12000,Pending,Card,2026-01-20,2026-09-14,2025-2026,guardian1675@example.com,"Fee record for term 3"
STU0001676,Student 1676,4,C,Senior,Tuition,30000,30000,0,Paid,UPI,2026-04-27,2026-07-13,2025-2026,guardian1676@example.com,"Fee record for term 1"
STU0001677,Student 1677,11,C,Arts,Tuition,15000,11250,3750,Partial,Cash,2026-02-18,2026-09-11,2025-2026,guardian1677@example.com,"Fee record for term 1"
STU0001678,Student 1678,4,B,Arts,Hostel,22000,0,22000,Waived,Cash,2026-06-13,2026-06-24,2025-2026,guardian1678@example.com,"Fee record for term 2"
STU0001679,Student 1679,3,B,Pre-Primary,Tuition,12000,12000,0,Paid,Card,2026-01-20,2026-07-10,2025-2026,guardian1679@example.com,"Fee record for term 3"
STU0001680,Student 1680,4,D,Arts,Exam,22000,22000,0,Paid,UPI,2026-01-25,2026-02-26,2025-2026,guardian1680@example.com,"Fee record for term 3"
STU0001681,Student 1681,4,B,Commerce,Transport,12000,12000,0,Paid,NEFT,2026-03-23,2026-04-23,2025-2026,guardian1681@example.com,"Fee record for term 2"
STU0001682,Student 1682,2,B,Science,Tuition,12000,0,12000,Waived,Cheque,2026-04-24,2026-06-28,2025-2026,guardian1682@example.com,"Fee record for term 1"
STU0001683,Student 1683,9,A,Arts,Lab,22000,0,22000,Overdue,Cash,2026-06-15,2026-03-14,2025-2026,guardian1683@example.com,"Fee record for term 3"
STU0001684,Student 1684,7,B,Secondary,Hostel,15000,7500,7500,Partial,UPI,2026-03-16,2026-06-20,2025-2026,guardian1684@example.com,"Fee record for term 1"
STU0001685,Student 1685,6,A,Arts,Library,15000,0,15000,Overdue,Cash,2026-06-27,2026-06-27,2025-2026,guardian1685@example.com,"Fee record for term 2"
STU0001686,Student 1686,4,B,Pre-Primary,Activity,15000,15000,0,Paid,Cheque,2026-06-13,2026-03-18,2025-2026,guardian1686@example.com,"Fee record for term 1"
STU0001687,Student 1687,6,D,Commerce,Library,12000,0,12000,Waived,UPI,2026-09-14,2026-01-28,2025-2026,guardian1687@example.com,"Fee record for term 1"
STU0001688,Student 1688,11,C,Arts,Activity,15000,0,15000,Overdue,UPI,2026-06-12,2026-09-28,2025-2026,guardian1688@example.com,"Fee record for term 1"
STU0001689,Student 1689,1,D,Commerce,Hostel,22000,0,22000,Pending,Cash,2026-08-16,2026-03-15,2025-2026,guardian1689@example.com,"Fee record for term 1"
STU0001690,Student 1690,12,C,Senior,Exam,15000,0,15000,Overdue,Cash,2026-06-25,2026-03-11,2025-2026,guardian1690@example.com,"Fee record for term 3"
STU0001691,Student 1691,6,D,Primary,Library,18000,0,18000,Waived,Cheque,2026-06-28,2026-05-15,2025-2026,guardian1691@example.com,"Fee record for term 2"
STU0001692,Student 1692,8,D,Pre-Primary,Tuition,15000,0,15000,Overdue,NEFT,2026-08-24,2026-03-19,2025-2026,guardian1692@example.com,"Fee record for term 3"
STU0001693,Student 1693,9,C,Pre-Primary,Transport,18000,13500,4500,Partial,Cheque,2026-08-12,2026-01-19,2025-2026,guardian1693@example.com,"Fee record for term 2"
STU0001694,Student 1694,5,D,Arts,Activity,22000,0,22000,Pending,Card,2026-03-28,2026-04-12,2025-2026,guardian1694@example.com,"Fee record for term 3"
STU0001695,Student 1695,1,C,Commerce,Library,12000,6000,6000,Partial,NEFT,2026-06-15,2026-09-28,2025-2026,guardian1695@example.com,"Fee record for term 1"
STU0001696,Student 1696,7,A,Science,Exam,25000,6250,18750,Partial,Cash,2026-08-23,2026-04-13,2025-2026,guardian1696@example.com,"Fee record for term 3"
STU0001697,Student 1697,7,C,Secondary,Exam,22000,0,22000,Overdue,NEFT,2026-04-11,2026-02-10,2025-2026,guardian1697@example.com,"Fee record for term 1"
STU0001698,Student 1698,5,D,Commerce,Tuition,12000,0,12000,Waived,Card,2026-05-25,2026-03-12,2025-2026,guardian1698@example.com,"Fee record for term 3"
STU0001699,Student 1699,3,B,Arts,Hostel,22000,0,22000,Overdue,UPI,2026-07-17,2026-03-20,2025-2026,guardian1699@example.com,"Fee record for term 2"
STU0001700,Student 1700,8,D,Secondary,Tuition,12000,12000,0,Paid,Cash,2026-05-18,2026-07-19,2025-2026,guardian1700@example.com,"Fee record for term 3"
STU0001701,Student 1701,8,A,Science,Activity,25000,0,25000,Waived,Cash,2026-04-14,2026-09-25,2025-2026,guardian1701@example.com,"Fee record for term 3"
STU0001702,Student 1702,2,A,Arts,Transport,30000,0,30000,Pending,Cash,2026-08-26,2026-09-28,2025-2026,guardian1702@example.com,"Fee record for term 1"
STU0001703,Student 1703,3,A,Pre-Primary,Library,18000,0,18000,Overdue,UPI,2026-05-25,2026-04-28,2025-2026,guardian1703@example.com,"Fee record for term 2"
STU0001704,Student 1704,12,C,Primary,Exam,15000,0,15000,Overdue,Cash,2026-05-26,2026-03-19,2025-2026,guardian1704@example.com,"Fee record for term 3"
STU0001705,Student 1705,8,C,Pre-Primary,Exam,30000,22500,7500,Partial,Cash,2026-07-23,2026-05-13,2025-2026,guardian1705@example.com,"Fee record for term 3"
STU0001706,Student 1706,7,A,Secondary,Lab,25000,12500,12500,Partial,Cash,2026-07-12,2026-06-21,2025-2026,guardian1706@example.com,"Fee record for term 2"
STU0001707,Student 1707,9,B,Commerce,Hostel,18000,0,18000,Pending,Card,2026-04-26,2026-06-15,2025-2026,guardian1707@example.com,"Fee record for term 1"
STU0001708,Student 1708,7,B,Primary,Hostel,18000,9000,9000,Partial,UPI,2026-01-23,2026-09-15,2025-2026,guardian1708@example.com,"Fee record for term 2"
STU0001709,Student 1709,7,D,Senior,Lab,30000,0,30000,Overdue,Cash,2026-08-21,2026-05-27,2025-2026,guardian1709@example.com,"Fee record for term 1"
STU0001710,Student 1710,11,D,Commerce,Transport,15000,7500,7500,Partial,UPI,2026-08-18,2026-02-16,2025-2026,guardian1710@example.com,"Fee record for term 3"
STU0001711,Student 1711,5,A,Arts,Transport,25000,25000,0,Paid,Cash,2026-05-25,2026-05-12,2025-2026,guardian1711@example.com,"Fee record for term 3"
STU0001712,Student 1712,7,D,Secondary,Tuition,18000,0,18000,Pending,Cash,2026-09-23,2026-06-14,2025-2026,guardian1712@example.com,"Fee record for term 3"
STU0001713,Student 1713,1,B,Senior,Hostel,30000,30000,0,Paid,NEFT,2026-03-25,2026-08-18,2025-2026,guardian1713@example.com,"Fee record for term 3"
STU0001714,Student 1714,4,B,Arts,Lab,12000,9000,3000,Partial,Card,2026-02-20,2026-09-19,2025-2026,guardian1714@example.com,"Fee record for term 2"
STU0001715,Student 1715,3,B,Pre-Primary,Lab,25000,0,25000,Waived,UPI,2026-09-22,2026-04-21,2025-2026,guardian1715@example.com,"Fee record for term 1"
STU0001716,Student 1716,5,C,Science,Transport,12000,0,12000,Overdue,NEFT,2026-07-12,2026-06-28,2025-2026,guardian1716@example.com,"Fee record for term 3"
STU0001717,Student 1717,5,B,Pre-Primary,Hostel,25000,6250,18750,Partial,UPI,2026-07-27,2026-09-17,2025-2026,guardian1717@example.com,"Fee record for term 3"
STU0001718,Student 1718,10,C,Senior,Library,18000,18000,0,Paid,Cheque,2026-04-12,2026-09-25,2025-2026,guardian1718@example.com,"Fee record for term 1"
STU0001719,Student 1719,4,C,Secondary,Tuition,25000,18750,6250,Partial,NEFT,2026-04-19,2026-06-14,2025-2026,guardian1719@example.com,"Fee record for term 3"
STU0001720,Student 1720,10,C,Senior,Library,18000,9000,9000,Partial,Cheque,2026-01-21,2026-06-22,2025-2026,guardian1720@example.com,"Fee record for term 3"
STU0001721,Student 1721,12,B,Secondary,Exam,22000,0,22000,Overdue,NEFT,2026-03-16,2026-02-20,2025-2026,guardian1721@example.com,"Fee record for term 3"
STU0001722,Student 1722,8,D,Arts,Library,18000,0,18000,Overdue,Cheque,2026-07-16,2026-01-12,2025-2026,guardian1722@example.com,"Fee record for term 1"
STU0001723,Student 1723,6,C,Primary,Activity,30000,22500,7500,Partial,Card,2026-01-16,2026-08-17,2025-2026,guardian1723@example.com,"Fee record for term 1"
STU0001724,Student 1724,11,A,Commerce,Transport,12000,6000,6000,Partial,Card,2026-05-20,2026-07-24,2025-2026,guardian1724@example.com,"Fee record for term 3"
STU0001725,Student 1725,4,C,Commerce,Exam,25000,6250,18750,Partial,Card,2026-09-13,2026-05-15,2025-2026,guardian1725@example.com,"Fee record for term 3"
STU0001726,Student 1726,10,C,Science,Library,18000,18000,0,Paid,NEFT,2026-07-18,2026-03-23,2025-2026,guardian1726@example.com,"Fee record for term 2"
STU0001727,Student 1727,5,B,Primary,Transport,12000,0,12000,Overdue,UPI,2026-08-20,2026-06-13,2025-2026,guardian1727@example.com,"Fee record for term 3"
STU0001728,Student 1728,6,C,Science,Hostel,15000,0,15000,Pending,Cheque,2026-01-11,2026-04-11,2025-2026,guardian1728@example.com,"Fee record for term 3"
STU0001729,Student 1729,1,D,Commerce,Library,18000,0,18000,Overdue,Card,2026-04-15,2026-01-16,2025-2026,guardian1729@example.com,"Fee record for term 3"
STU0001730,Student 1730,8,D,Science,Transport,18000,18000,0,Paid,Cheque,2026-09-13,2026-05-13,2025-2026,guardian1730@example.com,"Fee record for term 3"
STU0001731,Student 1731,5,C,Secondary,Library,18000,0,18000,Overdue,NEFT,2026-03-19,2026-02-15,2025-2026,guardian1731@example.com,"Fee record for term 1"
STU0001732,Student 1732,8,C,Primary,Exam,25000,12500,12500,Partial,Card,2026-06-21,2026-03-11,2025-2026,guardian1732@example.com,"Fee record for term 1"
STU0001733,Student 1733,9,B,Pre-Primary,Activity,25000,0,25000,Pending,Cash,2026-09-20,2026-08-25,2025-2026,guardian1733@example.com,"Fee record for term 2"
STU0001734,Student 1734,1,C,Pre-Primary,Transport,15000,0,15000,Overdue,NEFT,2026-02-16,2026-06-16,2025-2026,guardian1734@example.com,"Fee record for term 1"
STU0001735,Student 1735,3,D,Commerce,Lab,22000,0,22000,Pending,Card,2026-02-11,2026-09-24,2025-2026,guardian1735@example.com,"Fee record for term 2"
STU0001736,Student 1736,8,B,Senior,Library,15000,0,15000,Overdue,Card,2026-02-13,2026-01-19,2025-2026,guardian1736@example.com,"Fee record for term 2"
STU0001737,Student 1737,5,C,Senior,Lab,25000,12500,12500,Partial,Cheque,2026-09-23,2026-07-18,2025-2026,guardian1737@example.com,"Fee record for term 1"
STU0001738,Student 1738,6,C,Pre-Primary,Activity,12000,0,12000,Overdue,NEFT,2026-09-11,2026-01-26,2025-2026,guardian1738@example.com,"Fee record for term 2"
STU0001739,Student 1739,9,A,Commerce,Exam,22000,0,22000,Pending,Card,2026-07-23,2026-01-15,2025-2026,guardian1739@example.com,"Fee record for term 3"
STU0001740,Student 1740,10,A,Science,Activity,18000,13500,4500,Partial,NEFT,2026-04-17,2026-05-26,2025-2026,guardian1740@example.com,"Fee record for term 1"
STU0001741,Student 1741,1,B,Primary,Activity,15000,0,15000,Pending,UPI,2026-09-24,2026-01-17,2025-2026,guardian1741@example.com,"Fee record for term 1"
STU0001742,Student 1742,11,C,Pre-Primary,Exam,18000,0,18000,Pending,Cash,2026-05-24,2026-04-15,2025-2026,guardian1742@example.com,"Fee record for term 1"
STU0001743,Student 1743,8,A,Science,Tuition,22000,0,22000,Overdue,UPI,2026-05-12,2026-01-19,2025-2026,guardian1743@example.com,"Fee record for term 2"
STU0001744,Student 1744,5,B,Arts,Exam,18000,0,18000,Waived,NEFT,2026-02-24,2026-09-20,2025-2026,guardian1744@example.com,"Fee record for term 1"
STU0001745,Student 1745,4,A,Arts,Exam,30000,0,30000,Overdue,Card,2026-01-24,2026-01-26,2025-2026,guardian1745@example.com,"Fee record for term 2"
STU0001746,Student 1746,1,B,Commerce,Hostel,12000,6000,6000,Partial,Card,2026-02-11,2026-03-14,2025-2026,guardian1746@example.com,"Fee record for term 2"
STU0001747,Student 1747,4,B,Senior,Tuition,12000,0,12000,Waived,NEFT,2026-02-28,2026-09-25,2025-2026,guardian1747@example.com,"Fee record for term 1"
STU0001748,Student 1748,2,A,Primary,Lab,25000,6250,18750,Partial,NEFT,2026-06-27,2026-08-26,2025-2026,guardian1748@example.com,"Fee record for term 3"
STU0001749,Student 1749,7,A,Arts,Tuition,22000,0,22000,Overdue,UPI,2026-08-10,2026-09-10,2025-2026,guardian1749@example.com,"Fee record for term 1"
STU0001750,Student 1750,6,B,Primary,Transport,25000,0,25000,Overdue,Cheque,2026-09-27,2026-03-23,2025-2026,guardian1750@example.com,"Fee record for term 1"
STU0001751,Student 1751,8,D,Primary,Tuition,25000,0,25000,Overdue,UPI,2026-01-13,2026-03-11,2025-2026,guardian1751@example.com,"Fee record for term 1"
STU0001752,Student 1752,4,B,Secondary,Exam,15000,0,15000,Pending,Cheque,2026-06-17,2026-08-22,2025-2026,guardian1752@example.com,"Fee record for term 3"
STU0001753,Student 1753,4,B,Science,Activity,30000,0,30000,Pending,Cheque,2026-09-22,2026-03-12,2025-2026,guardian1753@example.com,"Fee record for term 1"
STU0001754,Student 1754,2,B,Primary,Activity,18000,0,18000,Pending,Card,2026-09-21,2026-03-20,2025-2026,guardian1754@example.com,"Fee record for term 2"
STU0001755,Student 1755,4,B,Science,Hostel,30000,0,30000,Pending,Cheque,2026-01-21,2026-08-26,2025-2026,guardian1755@example.com,"Fee record for term 1"
STU0001756,Student 1756,4,D,Pre-Primary,Exam,25000,0,25000,Pending,Card,2026-03-16,2026-01-16,2025-2026,guardian1756@example.com,"Fee record for term 2"
STU0001757,Student 1757,8,C,Commerce,Tuition,22000,22000,0,Paid,NEFT,2026-05-22,2026-06-21,2025-2026,guardian1757@example.com,"Fee record for term 3"
STU0001758,Student 1758,5,A,Secondary,Activity,18000,18000,0,Paid,Cash,2026-06-28,2026-04-21,2025-2026,guardian1758@example.com,"Fee record for term 1"
STU0001759,Student 1759,6,B,Commerce,Transport,18000,0,18000,Pending,Cheque,2026-05-17,2026-07-27,2025-2026,guardian1759@example.com,"Fee record for term 3"
STU0001760,Student 1760,2,D,Primary,Tuition,25000,25000,0,Paid,Cash,2026-03-23,2026-09-20,2025-2026,guardian1760@example.com,"Fee record for term 2"
STU0001761,Student 1761,4,A,Commerce,Hostel,30000,30000,0,Paid,Card,2026-05-26,2026-06-15,2025-2026,guardian1761@example.com,"Fee record for term 2"
STU0001762,Student 1762,5,C,Senior,Activity,22000,5500,16500,Partial,NEFT,2026-05-19,2026-04-16,2025-2026,guardian1762@example.com,"Fee record for term 1"
STU0001763,Student 1763,5,A,Pre-Primary,Exam,15000,0,15000,Waived,Cash,2026-05-12,2026-08-10,2025-2026,guardian1763@example.com,"Fee record for term 2"
STU0001764,Student 1764,6,C,Secondary,Activity,22000,22000,0,Paid,Cash,2026-05-17,2026-07-14,2025-2026,guardian1764@example.com,"Fee record for term 1"
STU0001765,Student 1765,8,B,Science,Activity,15000,3750,11250,Partial,Cash,2026-09-26,2026-07-11,2025-2026,guardian1765@example.com,"Fee record for term 1"
STU0001766,Student 1766,9,D,Pre-Primary,Library,12000,0,12000,Overdue,UPI,2026-04-21,2026-05-13,2025-2026,guardian1766@example.com,"Fee record for term 3"
STU0001767,Student 1767,2,D,Science,Lab,25000,25000,0,Paid,Card,2026-04-15,2026-07-24,2025-2026,guardian1767@example.com,"Fee record for term 2"
STU0001768,Student 1768,2,D,Commerce,Exam,12000,0,12000,Pending,Cheque,2026-09-21,2026-09-21,2025-2026,guardian1768@example.com,"Fee record for term 3"
STU0001769,Student 1769,7,C,Arts,Library,15000,0,15000,Pending,Card,2026-09-10,2026-01-17,2025-2026,guardian1769@example.com,"Fee record for term 2"
STU0001770,Student 1770,11,A,Science,Hostel,12000,0,12000,Overdue,Cheque,2026-04-10,2026-04-16,2025-2026,guardian1770@example.com,"Fee record for term 1"
STU0001771,Student 1771,7,C,Pre-Primary,Activity,30000,0,30000,Waived,UPI,2026-08-20,2026-04-23,2025-2026,guardian1771@example.com,"Fee record for term 3"
STU0001772,Student 1772,3,B,Commerce,Exam,12000,9000,3000,Partial,UPI,2026-03-15,2026-05-28,2025-2026,guardian1772@example.com,"Fee record for term 1"
STU0001773,Student 1773,5,A,Science,Transport,30000,0,30000,Pending,Cheque,2026-08-25,2026-09-19,2025-2026,guardian1773@example.com,"Fee record for term 3"
STU0001774,Student 1774,12,C,Science,Transport,25000,25000,0,Paid,NEFT,2026-02-18,2026-08-23,2025-2026,guardian1774@example.com,"Fee record for term 2"
STU0001775,Student 1775,4,D,Pre-Primary,Tuition,15000,0,15000,Overdue,UPI,2026-01-12,2026-09-22,2025-2026,guardian1775@example.com,"Fee record for term 2"
